date,product_line,step,device,channel,users,source
2026-08-29,auto,add_to_cart,tablet,affiliate,6,dummy
2026-08-29,auto,begin_checkout,tablet,affiliate,1,dummy
2026-08-29,auto,add_payment_info,tablet,affiliate,1,dummy
2026-08-29,auto,purchase,tablet,affiliate,0,dummy
2026-08-29,auto,page_view,tablet,referral,13,dummy
2026-08-29,auto,view_item,tablet,referral,8,dummy
2026-08-29,auto,add_to_cart,tablet,referral,4,dummy
2026-08-29,auto,begin_checkout,tablet,referral,2,dummy
2026-08-29,auto,add_payment_info,tablet,referral,1,dummy
2026-08-29,auto,purchase,tablet,referral,1,dummy
2026-08-30,auto,page_view,mobile,sea,742,dummy
2026-08-30,auto,view_item,mobile,sea,278,dummy
2026-08-30,auto,add_to_cart,mobile,sea,92,dummy
2026-08-30,auto,begin_checkout,mobile,sea,27,dummy
2026-08-30,auto,add_payment_info,mobile,sea,5,dummy
2026-08-30,auto,purchase,mobile,sea,4,dummy
2026-08-30,auto,page_view,mobile,seo,621,dummy
2026-08-30,auto,view_item,mobile,seo,252,dummy
2026-08-30,auto,add_to_cart,mobile,seo,94,dummy
2026-08-30,auto,begin_checkout,mobile,seo,29,dummy
2026-08-30,auto,add_payment_info,mobile,seo,13,dummy
2026-08-30,auto,purchase,mobile,seo,11,dummy
2026-08-30,auto,page_view,mobile,direct,374,dummy
2026-08-30,auto,view_item,mobile,direct,136,dummy
2026-08-30,auto,add_to_cart,mobile,direct,69,dummy
2026-08-30,auto,begin_checkout,mobile,direct,16,dummy
2026-08-30,auto,add_payment_info,mobile,direct,6,dummy
2026-08-30,auto,purchase,mobile,direct,6,dummy
2026-08-30,auto,page_view,mobile,email,181,dummy
2026-08-30,auto,view_item,mobile,email,74,dummy
2026-08-30,auto,add_to_cart,mobile,email,36,dummy
2026-08-30,auto,begin_checkout,mobile,email,15,dummy
2026-08-30,auto,add_payment_info,mobile,email,3,dummy
2026-08-30,auto,purchase,mobile,email,3,dummy
2026-08-30,auto,page_view,mobile,paid_social,175,dummy
2026-08-30,auto,view_item,mobile,paid_social,70,dummy
2026-08-30,auto,add_to_cart,mobile,paid_social,29,dummy
2026-08-30,auto,begin_checkout,mobile,paid_social,8,dummy
2026-08-30,auto,add_payment_info,mobile,paid_social,2,dummy
2026-08-30,auto,purchase,mobile,paid_social,1,dummy
2026-08-30,auto,page_view,mobile,affiliate,236,dummy
2026-08-30,auto,view_item,mobile,affiliate,96,dummy
2026-08-30,auto,add_to_cart,mobile,affiliate,45,dummy
2026-08-30,auto,begin_checkout,mobile,affiliate,17,dummy
2026-08-30,auto,add_payment_info,mobile,affiliate,7,dummy
2026-08-30,auto,purchase,mobile,affiliate,7,dummy
2026-08-30,auto,page_view,mobile,referral,86,dummy
2026-08-30,auto,view_item,mobile,referral,32,dummy
2026-08-30,auto,add_to_cart,mobile,referral,13,dummy
2026-08-30,auto,begin_checkout,mobile,referral,5,dummy
2026-08-30,auto,add_payment_info,mobile,referral,3,dummy
2026-08-30,auto,purchase,mobile,referral,3,dummy
2026-08-30,auto,page_view,desktop,sea,421,dummy
2026-08-30,auto,view_item,desktop,sea,229,dummy
2026-08-30,auto,add_to_cart,desktop,sea,80,dummy
2026-08-30,auto,begin_checkout,desktop,sea,25,dummy
2026-08-30,auto,add_payment_info,desktop,sea,8,dummy
2026-08-30,auto,purchase,desktop,sea,6,dummy
2026-08-30,auto,page_view,desktop,seo,338,dummy
2026-08-30,auto,view_item,desktop,seo,179,dummy
2026-08-30,auto,add_to_cart,desktop,seo,71,dummy
2026-08-30,auto,begin_checkout,desktop,seo,22,dummy
2026-08-30,auto,add_payment_info,desktop,seo,12,dummy
2026-08-30,auto,purchase,desktop,seo,9,dummy
2026-08-30,auto,page_view,desktop,direct,205,dummy
2026-08-30,auto,view_item,desktop,direct,113,dummy
2026-08-30,auto,add_to_cart,desktop,direct,59,dummy
2026-08-30,auto,begin_checkout,desktop,direct,22,dummy
2026-08-30,auto,add_payment_info,desktop,direct,9,dummy
2026-08-30,auto,purchase,desktop,direct,7,dummy
2026-08-30,auto,page_view,desktop,email,100,dummy
2026-08-30,auto,view_item,desktop,email,54,dummy
2026-08-30,auto,add_to_cart,desktop,email,29,dummy
2026-08-30,auto,begin_checkout,desktop,email,8,dummy
2026-08-30,auto,add_payment_info,desktop,email,4,dummy
2026-08-30,auto,purchase,desktop,email,3,dummy
2026-08-30,auto,page_view,desktop,paid_social,88,dummy
2026-08-30,auto,view_item,desktop,paid_social,53,dummy
2026-08-30,auto,add_to_cart,desktop,paid_social,20,dummy
2026-08-30,auto,begin_checkout,desktop,paid_social,7,dummy
2026-08-30,auto,add_payment_info,desktop,paid_social,2,dummy
2026-08-30,auto,purchase,desktop,paid_social,1,dummy
2026-08-30,auto,page_view,desktop,affiliate,131,dummy
2026-08-30,auto,view_item,desktop,affiliate,78,dummy
2026-08-30,auto,add_to_cart,desktop,affiliate,30,dummy
2026-08-30,auto,begin_checkout,desktop,affiliate,7,dummy
2026-08-30,auto,add_payment_info,desktop,affiliate,5,dummy
2026-08-30,auto,purchase,desktop,affiliate,5,dummy
2026-08-30,auto,page_view,desktop,referral,65,dummy
2026-08-30,auto,view_item,desktop,referral,31,dummy
2026-08-30,auto,add_to_cart,desktop,referral,16,dummy
2026-08-30,auto,begin_checkout,desktop,referral,3,dummy
2026-08-30,auto,add_payment_info,desktop,referral,0,dummy
2026-08-30,auto,purchase,desktop,referral,0,dummy
2026-08-30,auto,page_view,tablet,sea,78,dummy
2026-08-30,auto,view_item,tablet,sea,36,dummy
2026-08-30,auto,add_to_cart,tablet,sea,11,dummy
2026-08-30,auto,begin_checkout,tablet,sea,5,dummy
2026-08-30,auto,add_payment_info,tablet,sea,2,dummy
2026-08-30,auto,purchase,tablet,sea,1,dummy
2026-08-30,auto,page_view,tablet,seo,69,dummy
2026-08-30,auto,view_item,tablet,seo,36,dummy
2026-08-30,auto,add_to_cart,tablet,seo,16,dummy
2026-08-30,auto,begin_checkout,tablet,seo,4,dummy
2026-08-30,auto,add_payment_info,tablet,seo,0,dummy
2026-08-30,auto,purchase,tablet,seo,0,dummy
2026-08-30,auto,page_view,tablet,direct,47,dummy
2026-08-30,auto,view_item,tablet,direct,24,dummy
2026-08-30,auto,add_to_cart,tablet,direct,12,dummy
2026-08-30,auto,begin_checkout,tablet,direct,4,dummy
2026-08-30,auto,add_payment_info,tablet,direct,2,dummy
2026-08-30,auto,purchase,tablet,direct,1,dummy
2026-08-30,auto,page_view,tablet,email,23,dummy
2026-08-30,auto,view_item,tablet,email,12,dummy
2026-08-30,auto,add_to_cart,tablet,email,4,dummy
2026-08-30,auto,begin_checkout,tablet,email,1,dummy
2026-08-30,auto,add_payment_info,tablet,email,0,dummy
2026-08-30,auto,purchase,tablet,email,0,dummy
2026-08-30,auto,page_view,tablet,paid_social,19,dummy
2026-08-30,auto,view_item,tablet,paid_social,10,dummy
2026-08-30,auto,add_to_cart,tablet,paid_social,4,dummy
2026-08-30,auto,begin_checkout,tablet,paid_social,0,dummy
2026-08-30,auto,add_payment_info,tablet,paid_social,0,dummy
2026-08-30,auto,purchase,tablet,paid_social,0,dummy
2026-08-30,auto,page_view,tablet,affiliate,30,dummy
2026-08-30,auto,view_item,tablet,affiliate,14,dummy
2026-08-30,auto,add_to_cart,tablet,affiliate,10,dummy
2026-08-30,auto,begin_checkout,tablet,affiliate,4,dummy
2026-08-30,auto,add_payment_info,tablet,affiliate,2,dummy
2026-08-30,auto,purchase,tablet,affiliate,1,dummy
2026-08-30,auto,page_view,tablet,referral,5,dummy
2026-08-30,auto,view_item,tablet,referral,4,dummy
2026-08-30,auto,add_to_cart,tablet,referral,1,dummy
2026-08-30,auto,begin_checkout,tablet,referral,0,dummy
2026-08-30,auto,add_payment_info,tablet,referral,0,dummy
2026-08-30,auto,purchase,tablet,referral,0,dummy
2026-08-31,auto,page_view,mobile,sea,902,dummy
2026-08-31,auto,view_item,mobile,sea,331,dummy
2026-08-31,auto,add_to_cart,mobile,sea,107,dummy
2026-08-31,auto,begin_checkout,mobile,sea,36,dummy
2026-08-31,auto,add_payment_info,mobile,sea,24,dummy
2026-08-31,auto,purchase,mobile,sea,21,dummy
2026-08-31,auto,page_view,mobile,seo,734,dummy
2026-08-31,auto,view_item,mobile,seo,283,dummy
2026-08-31,auto,add_to_cart,mobile,seo,126,dummy
2026-08-31,auto,begin_checkout,mobile,seo,35,dummy
2026-08-31,auto,add_payment_info,mobile,seo,27,dummy
2026-08-31,auto,purchase,mobile,seo,19,dummy
2026-08-31,auto,page_view,mobile,direct,425,dummy
2026-08-31,auto,view_item,mobile,direct,163,dummy
2026-08-31,auto,add_to_cart,mobile,direct,83,dummy
2026-08-31,auto,begin_checkout,mobile,direct,32,dummy
2026-08-31,auto,add_payment_info,mobile,direct,19,dummy
2026-08-31,auto,purchase,mobile,direct,16,dummy
2026-08-31,auto,page_view,mobile,email,256,dummy
2026-08-31,auto,view_item,mobile,email,104,dummy
2026-08-31,auto,add_to_cart,mobile,email,39,dummy
2026-08-31,auto,begin_checkout,mobile,email,12,dummy
2026-08-31,auto,add_payment_info,mobile,email,9,dummy
2026-08-31,auto,purchase,mobile,email,8,dummy
2026-08-31,auto,page_view,mobile,paid_social,204,dummy
2026-08-31,auto,view_item,mobile,paid_social,84,dummy
2026-08-31,auto,add_to_cart,mobile,paid_social,26,dummy
2026-08-31,auto,begin_checkout,mobile,paid_social,8,dummy
2026-08-31,auto,add_payment_info,mobile,paid_social,6,dummy
2026-08-31,auto,purchase,mobile,paid_social,4,dummy
2026-08-31,auto,page_view,mobile,affiliate,310,dummy
2026-08-31,auto,view_item,mobile,affiliate,139,dummy
2026-08-31,auto,add_to_cart,mobile,affiliate,74,dummy
2026-08-31,auto,begin_checkout,mobile,affiliate,25,dummy
2026-08-31,auto,add_payment_info,mobile,affiliate,18,dummy
2026-08-31,auto,purchase,mobile,affiliate,14,dummy
2026-08-31,auto,page_view,mobile,referral,157,dummy
2026-08-31,auto,view_item,mobile,referral,62,dummy
2026-08-31,auto,add_to_cart,mobile,referral,28,dummy
2026-08-31,auto,begin_checkout,mobile,referral,9,dummy
2026-08-31,auto,add_payment_info,mobile,referral,5,dummy
2026-08-31,auto,purchase,mobile,referral,4,dummy
2026-08-31,auto,page_view,desktop,sea,514,dummy
2026-08-31,auto,view_item,desktop,sea,291,dummy
2026-08-31,auto,add_to_cart,desktop,sea,94,dummy
2026-08-31,auto,begin_checkout,desktop,sea,24,dummy
2026-08-31,auto,add_payment_info,desktop,sea,16,dummy
2026-08-31,auto,purchase,desktop,sea,12,dummy
2026-08-31,auto,page_view,desktop,seo,428,dummy
2026-08-31,auto,view_item,desktop,seo,242,dummy
2026-08-31,auto,add_to_cart,desktop,seo,102,dummy
2026-08-31,auto,begin_checkout,desktop,seo,34,dummy
2026-08-31,auto,add_payment_info,desktop,seo,23,dummy
2026-08-31,auto,purchase,desktop,seo,16,dummy
2026-08-31,auto,page_view,desktop,direct,228,dummy
2026-08-31,auto,view_item,desktop,direct,138,dummy
2026-08-31,auto,add_to_cart,desktop,direct,64,dummy
2026-08-31,auto,begin_checkout,desktop,direct,22,dummy
2026-08-31,auto,add_payment_info,desktop,direct,19,dummy
2026-08-31,auto,purchase,desktop,direct,15,dummy
2026-08-31,auto,page_view,desktop,email,124,dummy
2026-08-31,auto,view_item,desktop,email,71,dummy
2026-08-31,auto,add_to_cart,desktop,email,33,dummy
2026-08-31,auto,begin_checkout,desktop,email,8,dummy
2026-08-31,auto,add_payment_info,desktop,email,3,dummy
2026-08-31,auto,purchase,desktop,email,3,dummy
2026-08-31,auto,page_view,desktop,paid_social,127,dummy
2026-08-31,auto,view_item,desktop,paid_social,56,dummy
2026-08-31,auto,add_to_cart,desktop,paid_social,25,dummy
2026-08-31,auto,begin_checkout,desktop,paid_social,6,dummy
2026-08-31,auto,add_payment_info,desktop,paid_social,2,dummy
2026-08-31,auto,purchase,desktop,paid_social,2,dummy
2026-08-31,auto,page_view,desktop,affiliate,159,dummy
2026-08-31,auto,view_item,desktop,affiliate,89,dummy
2026-08-31,auto,add_to_cart,desktop,affiliate,38,dummy
2026-08-31,auto,begin_checkout,desktop,affiliate,16,dummy
2026-08-31,auto,add_payment_info,desktop,affiliate,7,dummy
2026-08-31,auto,purchase,desktop,affiliate,7,dummy
2026-08-31,auto,page_view,desktop,referral,78,dummy
2026-08-31,auto,view_item,desktop,referral,40,dummy
2026-08-31,auto,add_to_cart,desktop,referral,19,dummy
2026-08-31,auto,begin_checkout,desktop,referral,6,dummy
2026-08-31,auto,add_payment_info,desktop,referral,4,dummy
2026-08-31,auto,purchase,desktop,referral,4,dummy
2026-08-31,auto,page_view,tablet,sea,90,dummy
2026-08-31,auto,view_item,tablet,sea,41,dummy
2026-08-31,auto,add_to_cart,tablet,sea,13,dummy
2026-08-31,auto,begin_checkout,tablet,sea,4,dummy
2026-08-31,auto,add_payment_info,tablet,sea,3,dummy
2026-08-31,auto,purchase,tablet,sea,2,dummy
2026-08-31,auto,page_view,tablet,seo,78,dummy
2026-08-31,auto,view_item,tablet,seo,48,dummy
2026-08-31,auto,add_to_cart,tablet,seo,27,dummy
2026-08-31,auto,begin_checkout,tablet,seo,9,dummy
2026-08-31,auto,add_payment_info,tablet,seo,6,dummy
2026-08-31,auto,purchase,tablet,seo,4,dummy
2026-08-31,auto,page_view,tablet,direct,60,dummy
2026-08-31,auto,view_item,tablet,direct,33,dummy
2026-08-31,auto,add_to_cart,tablet,direct,10,dummy
2026-08-31,auto,begin_checkout,tablet,direct,2,dummy
2026-08-31,auto,add_payment_info,tablet,direct,1,dummy
2026-08-31,auto,purchase,tablet,direct,1,dummy
2026-08-31,auto,page_view,tablet,email,29,dummy
2026-08-31,auto,view_item,tablet,email,14,dummy
2026-08-31,auto,add_to_cart,tablet,email,7,dummy
2026-08-31,auto,begin_checkout,tablet,email,1,dummy
2026-08-31,auto,add_payment_info,tablet,email,1,dummy
2026-08-31,auto,purchase,tablet,email,1,dummy
2026-08-31,auto,page_view,tablet,paid_social,22,dummy
2026-08-31,auto,view_item,tablet,paid_social,12,dummy
2026-08-31,auto,add_to_cart,tablet,paid_social,6,dummy
2026-08-31,auto,begin_checkout,tablet,paid_social,1,dummy
2026-08-31,auto,add_payment_info,tablet,paid_social,0,dummy
2026-08-31,auto,purchase,tablet,paid_social,0,dummy
2026-08-31,auto,page_view,tablet,affiliate,34,dummy
2026-08-31,auto,view_item,tablet,affiliate,20,dummy
2026-08-31,auto,add_to_cart,tablet,affiliate,6,dummy
2026-08-31,auto,begin_checkout,tablet,affiliate,4,dummy
2026-08-31,auto,add_payment_info,tablet,affiliate,1,dummy
2026-08-31,auto,purchase,tablet,affiliate,1,dummy
2026-08-31,auto,page_view,tablet,referral,22,dummy
2026-08-31,auto,view_item,tablet,referral,10,dummy
2026-08-31,auto,add_to_cart,tablet,referral,5,dummy
2026-08-31,auto,begin_checkout,tablet,referral,0,dummy
2026-08-31,auto,add_payment_info,tablet,referral,0,dummy
2026-08-31,auto,purchase,tablet,referral,0,dummy
2026-09-01,auto,page_view,mobile,sea,939,dummy
2026-09-01,auto,view_item,mobile,sea,387,dummy
2026-09-01,auto,add_to_cart,mobile,sea,120,dummy
2026-09-01,auto,begin_checkout,mobile,sea,35,dummy
2026-09-01,auto,add_payment_info,mobile,sea,20,dummy
2026-09-01,auto,purchase,mobile,sea,19,dummy
2026-09-01,auto,page_view,mobile,seo,773,dummy
2026-09-01,auto,view_item,mobile,seo,280,dummy
2026-09-01,auto,add_to_cart,mobile,seo,131,dummy
2026-09-01,auto,begin_checkout,mobile,seo,38,dummy
2026-09-01,auto,add_payment_info,mobile,seo,24,dummy
2026-09-01,auto,purchase,mobile,seo,19,dummy
2026-09-01,auto,page_view,mobile,direct,437,dummy
2026-09-01,auto,view_item,mobile,direct,174,dummy
2026-09-01,auto,add_to_cart,mobile,direct,84,dummy
2026-09-01,auto,begin_checkout,mobile,direct,28,dummy
2026-09-01,auto,add_payment_info,mobile,direct,16,dummy
2026-09-01,auto,purchase,mobile,direct,12,dummy
2026-09-01,auto,page_view,mobile,email,229,dummy
2026-09-01,auto,view_item,mobile,email,95,dummy
2026-09-01,auto,add_to_cart,mobile,email,43,dummy
2026-09-01,auto,begin_checkout,mobile,email,8,dummy
2026-09-01,auto,add_payment_info,mobile,email,5,dummy
2026-09-01,auto,purchase,mobile,email,4,dummy
2026-09-01,auto,page_view,mobile,paid_social,189,dummy
2026-09-01,auto,view_item,mobile,paid_social,80,dummy
2026-09-01,auto,add_to_cart,mobile,paid_social,32,dummy
2026-09-01,auto,begin_checkout,mobile,paid_social,7,dummy
2026-09-01,auto,add_payment_info,mobile,paid_social,5,dummy
2026-09-01,auto,purchase,mobile,paid_social,4,dummy
2026-09-01,auto,page_view,mobile,affiliate,299,dummy
2026-09-01,auto,view_item,mobile,affiliate,124,dummy
2026-09-01,auto,add_to_cart,mobile,affiliate,60,dummy
2026-09-01,auto,begin_checkout,mobile,affiliate,21,dummy
2026-09-01,auto,add_payment_info,mobile,affiliate,14,dummy
2026-09-01,auto,purchase,mobile,affiliate,11,dummy
2026-09-01,auto,page_view,mobile,referral,140,dummy
2026-09-01,auto,view_item,mobile,referral,48,dummy
2026-09-01,auto,add_to_cart,mobile,referral,18,dummy
2026-09-01,auto,begin_checkout,mobile,referral,9,dummy
2026-09-01,auto,add_payment_info,mobile,referral,6,dummy
2026-09-01,auto,purchase,mobile,referral,6,dummy
2026-09-01,auto,page_view,desktop,sea,502,dummy
2026-09-01,auto,view_item,desktop,sea,282,dummy
2026-09-01,auto,add_to_cart,desktop,sea,100,dummy
2026-09-01,auto,begin_checkout,desktop,sea,31,dummy
2026-09-01,auto,add_payment_info,desktop,sea,20,dummy
2026-09-01,auto,purchase,desktop,sea,16,dummy
2026-09-01,auto,page_view,desktop,seo,425,dummy
2026-09-01,auto,view_item,desktop,seo,239,dummy
2026-09-01,auto,add_to_cart,desktop,seo,110,dummy
2026-09-01,auto,begin_checkout,desktop,seo,34,dummy
2026-09-01,auto,add_payment_info,desktop,seo,23,dummy
2026-09-01,auto,purchase,desktop,seo,19,dummy
2026-09-01,auto,page_view,desktop,direct,253,dummy
2026-09-01,auto,view_item,desktop,direct,126,dummy
2026-09-01,auto,add_to_cart,desktop,direct,64,dummy
2026-09-01,auto,begin_checkout,desktop,direct,17,dummy
2026-09-01,auto,add_payment_info,desktop,direct,12,dummy
2026-09-01,auto,purchase,desktop,direct,11,dummy
2026-09-01,auto,page_view,desktop,email,145,dummy
2026-09-01,auto,view_item,desktop,email,82,dummy
2026-09-01,auto,add_to_cart,desktop,email,44,dummy
2026-09-01,auto,begin_checkout,desktop,email,9,dummy
2026-09-01,auto,add_payment_info,desktop,email,6,dummy
2026-09-01,auto,purchase,desktop,email,5,dummy
2026-09-01,auto,page_view,desktop,paid_social,115,dummy
2026-09-01,auto,view_item,desktop,paid_social,68,dummy
2026-09-01,auto,add_to_cart,desktop,paid_social,27,dummy
2026-09-01,auto,begin_checkout,desktop,paid_social,9,dummy
2026-09-01,auto,add_payment_info,desktop,paid_social,5,dummy
2026-09-01,auto,purchase,desktop,paid_social,2,dummy
2026-09-01,auto,page_view,desktop,affiliate,172,dummy
2026-09-01,auto,view_item,desktop,affiliate,105,dummy
2026-09-01,auto,add_to_cart,desktop,affiliate,53,dummy
2026-09-01,auto,begin_checkout,desktop,affiliate,20,dummy
2026-09-01,auto,add_payment_info,desktop,affiliate,15,dummy
2026-09-01,auto,purchase,desktop,affiliate,12,dummy
2026-09-01,auto,page_view,desktop,referral,75,dummy
2026-09-01,auto,view_item,desktop,referral,47,dummy
2026-09-01,auto,add_to_cart,desktop,referral,17,dummy
2026-09-01,auto,begin_checkout,desktop,referral,3,dummy
2026-09-01,auto,add_payment_info,desktop,referral,0,dummy
2026-09-01,auto,purchase,desktop,referral,0,dummy
2026-09-01,auto,page_view,tablet,sea,111,dummy
2026-09-01,auto,view_item,tablet,sea,64,dummy
2026-09-01,auto,add_to_cart,tablet,sea,23,dummy
2026-09-01,auto,begin_checkout,tablet,sea,9,dummy
2026-09-01,auto,add_payment_info,tablet,sea,2,dummy
2026-09-01,auto,purchase,tablet,sea,2,dummy
2026-09-01,auto,page_view,tablet,seo,74,dummy
2026-09-01,auto,view_item,tablet,seo,44,dummy
2026-09-01,auto,add_to_cart,tablet,seo,26,dummy
2026-09-01,auto,begin_checkout,tablet,seo,9,dummy
2026-09-01,auto,add_payment_info,tablet,seo,7,dummy
2026-09-01,auto,purchase,tablet,seo,5,dummy
2026-09-01,auto,page_view,tablet,direct,55,dummy
2026-09-01,auto,view_item,tablet,direct,30,dummy
2026-09-01,auto,add_to_cart,tablet,direct,14,dummy
2026-09-01,auto,begin_checkout,tablet,direct,3,dummy
2026-09-01,auto,add_payment_info,tablet,direct,1,dummy
2026-09-01,auto,purchase,tablet,direct,1,dummy
2026-09-01,auto,page_view,tablet,email,31,dummy
2026-09-01,auto,view_item,tablet,email,18,dummy
2026-09-01,auto,add_to_cart,tablet,email,10,dummy
2026-09-01,auto,begin_checkout,tablet,email,5,dummy
2026-09-01,auto,add_payment_info,tablet,email,1,dummy
2026-09-01,auto,purchase,tablet,email,1,dummy
2026-09-01,auto,page_view,tablet,paid_social,31,dummy
2026-09-01,auto,view_item,tablet,paid_social,15,dummy
2026-09-01,auto,add_to_cart,tablet,paid_social,8,dummy
2026-09-01,auto,begin_checkout,tablet,paid_social,2,dummy
2026-09-01,auto,add_payment_info,tablet,paid_social,1,dummy
2026-09-01,auto,purchase,tablet,paid_social,1,dummy
2026-09-01,auto,page_view,tablet,affiliate,38,dummy
2026-09-01,auto,view_item,tablet,affiliate,20,dummy
2026-09-01,auto,add_to_cart,tablet,affiliate,11,dummy
2026-09-01,auto,begin_checkout,tablet,affiliate,6,dummy
2026-09-01,auto,add_payment_info,tablet,affiliate,2,dummy
2026-09-01,auto,purchase,tablet,affiliate,2,dummy
2026-09-01,auto,page_view,tablet,referral,18,dummy
2026-09-01,auto,view_item,tablet,referral,9,dummy
2026-09-01,auto,add_to_cart,tablet,referral,4,dummy
2026-09-01,auto,begin_checkout,tablet,referral,2,dummy
2026-09-01,auto,add_payment_info,tablet,referral,1,dummy
2026-09-01,auto,purchase,tablet,referral,1,dummy
2026-09-02,auto,page_view,mobile,sea,972,dummy
2026-09-02,auto,view_item,mobile,sea,400,dummy
2026-09-02,auto,add_to_cart,mobile,sea,115,dummy
2026-09-02,auto,begin_checkout,mobile,sea,37,dummy
2026-09-02,auto,add_payment_info,mobile,sea,24,dummy
2026-09-02,auto,purchase,mobile,sea,19,dummy
2026-09-02,auto,page_view,mobile,seo,778,dummy
2026-09-02,auto,view_item,mobile,seo,311,dummy
2026-09-02,auto,add_to_cart,mobile,seo,141,dummy
2026-09-02,auto,begin_checkout,mobile,seo,43,dummy
2026-09-02,auto,add_payment_info,mobile,seo,22,dummy
2026-09-02,auto,purchase,mobile,seo,17,dummy
2026-09-02,auto,page_view,mobile,direct,479,dummy
2026-09-02,auto,view_item,mobile,direct,180,dummy
2026-09-02,auto,add_to_cart,mobile,direct,80,dummy
2026-09-02,auto,begin_checkout,mobile,direct,23,dummy
2026-09-02,auto,add_payment_info,mobile,direct,13,dummy
2026-09-02,auto,purchase,mobile,direct,12,dummy
2026-09-02,auto,page_view,mobile,email,235,dummy
2026-09-02,auto,view_item,mobile,email,85,dummy
2026-09-02,auto,add_to_cart,mobile,email,49,dummy
2026-09-02,auto,begin_checkout,mobile,email,14,dummy
2026-09-02,auto,add_payment_info,mobile,email,7,dummy
2026-09-02,auto,purchase,mobile,email,3,dummy
2026-09-02,auto,page_view,mobile,paid_social,236,dummy
2026-09-02,auto,view_item,mobile,paid_social,84,dummy
2026-09-02,auto,add_to_cart,mobile,paid_social,30,dummy
2026-09-02,auto,begin_checkout,mobile,paid_social,4,dummy
2026-09-02,auto,add_payment_info,mobile,paid_social,3,dummy
2026-09-02,auto,purchase,mobile,paid_social,2,dummy
2026-09-02,auto,page_view,mobile,affiliate,290,dummy
2026-09-02,auto,view_item,mobile,affiliate,113,dummy
2026-09-02,auto,add_to_cart,mobile,affiliate,55,dummy
2026-09-02,auto,begin_checkout,mobile,affiliate,16,dummy
2026-09-02,auto,add_payment_info,mobile,affiliate,9,dummy
2026-09-02,auto,purchase,mobile,affiliate,7,dummy
2026-09-02,auto,page_view,mobile,referral,131,dummy
2026-09-02,auto,view_item,mobile,referral,51,dummy
2026-09-02,auto,add_to_cart,mobile,referral,28,dummy
2026-09-02,auto,begin_checkout,mobile,referral,6,dummy
2026-09-02,auto,add_payment_info,mobile,referral,5,dummy
2026-09-02,auto,purchase,mobile,referral,5,dummy
2026-09-02,auto,page_view,desktop,sea,493,dummy
2026-09-02,auto,view_item,desktop,sea,260,dummy
2026-09-02,auto,add_to_cart,desktop,sea,86,dummy
2026-09-02,auto,begin_checkout,desktop,sea,25,dummy
2026-09-02,auto,add_payment_info,desktop,sea,12,dummy
2026-09-02,auto,purchase,desktop,sea,9,dummy
2026-09-02,auto,page_view,desktop,seo,408,dummy
2026-09-02,auto,view_item,desktop,seo,218,dummy
2026-09-02,auto,add_to_cart,desktop,seo,99,dummy
2026-09-02,auto,begin_checkout,desktop,seo,33,dummy
2026-09-02,auto,add_payment_info,desktop,seo,22,dummy
2026-09-02,auto,purchase,desktop,seo,17,dummy
2026-09-02,auto,page_view,desktop,direct,244,dummy
2026-09-02,auto,view_item,desktop,direct,135,dummy
2026-09-02,auto,add_to_cart,desktop,direct,60,dummy
2026-09-02,auto,begin_checkout,desktop,direct,14,dummy
2026-09-02,auto,add_payment_info,desktop,direct,7,dummy
2026-09-02,auto,purchase,desktop,direct,5,dummy
2026-09-02,auto,page_view,desktop,email,126,dummy
2026-09-02,auto,view_item,desktop,email,62,dummy
2026-09-02,auto,add_to_cart,desktop,email,29,dummy
2026-09-02,auto,begin_checkout,desktop,email,11,dummy
2026-09-02,auto,add_payment_info,desktop,email,7,dummy
2026-09-02,auto,purchase,desktop,email,6,dummy
2026-09-02,auto,page_view,desktop,paid_social,123,dummy
2026-09-02,auto,view_item,desktop,paid_social,53,dummy
2026-09-02,auto,add_to_cart,desktop,paid_social,22,dummy
2026-09-02,auto,begin_checkout,desktop,paid_social,2,dummy
2026-09-02,auto,add_payment_info,desktop,paid_social,2,dummy
2026-09-02,auto,purchase,desktop,paid_social,2,dummy
2026-09-02,auto,page_view,desktop,affiliate,166,dummy
2026-09-02,auto,view_item,desktop,affiliate,83,dummy
2026-09-02,auto,add_to_cart,desktop,affiliate,40,dummy
2026-09-02,auto,begin_checkout,desktop,affiliate,10,dummy
2026-09-02,auto,add_payment_info,desktop,affiliate,8,dummy
2026-09-02,auto,purchase,desktop,affiliate,7,dummy
2026-09-02,auto,page_view,desktop,referral,91,dummy
2026-09-02,auto,view_item,desktop,referral,49,dummy
2026-09-02,auto,add_to_cart,desktop,referral,25,dummy
2026-09-02,auto,begin_checkout,desktop,referral,9,dummy
2026-09-02,auto,add_payment_info,desktop,referral,7,dummy
2026-09-02,auto,purchase,desktop,referral,7,dummy
2026-09-02,auto,page_view,tablet,sea,115,dummy
2026-09-02,auto,view_item,tablet,sea,64,dummy
2026-09-02,auto,add_to_cart,tablet,sea,25,dummy
2026-09-02,auto,begin_checkout,tablet,sea,5,dummy
2026-09-02,auto,add_payment_info,tablet,sea,3,dummy
2026-09-02,auto,purchase,tablet,sea,2,dummy
2026-09-02,auto,page_view,tablet,seo,79,dummy
2026-09-02,auto,view_item,tablet,seo,48,dummy
2026-09-02,auto,add_to_cart,tablet,seo,22,dummy
2026-09-02,auto,begin_checkout,tablet,seo,8,dummy
2026-09-02,auto,add_payment_info,tablet,seo,5,dummy
